"","Group1","V1","tbodyaccmeanx","tbodyaccmeany","tbodyaccmeanz","tgravityaccmeanx","tgravityaccmeany","tgravityaccmeanz","tbodyaccjerkmeanx","tbodyaccjerkmeany","tbodyaccjerkmeanz","tbodygyromeanx","tbodygyromeany","tbodygyromeanz","tbodygyrojerkmeanx","tbodygyrojerkmeany","tbodygyrojerkmeanz","tbodyaccmagmean","tgravityaccmagmean","tbodyaccjerkmagmean","tbodygyromagmean","tbodygyrojerkmagmean","fbodyaccmeanx","fbodyaccmeany","fbodyaccmeanz","fbodyaccmeanfreqx","fbodyaccmeanfreqy","fbodyaccmeanfreqz","fbodyaccjerkmeanx","fbodyaccjerkmeany","fbodyaccjerkmeanz","fbodyaccjerkmeanfreqx","fbodyaccjerkmeanfreqy","fbodyaccjerkmeanfreqz","fbodygyromeanx","fbodygyromeany","fbodygyromeanz","fbodygyromeanfreqx","fbodygyromeanfreqy","fbodygyromeanfreqz","fbodyaccmagmean","fbodyaccmagmeanfreq","fbodybodyaccjerkmagmean","fbodybodyaccjerkmagmeanfreq","fbodybodygyromagmean","fbodybodygyromagmeanfreq","fbodybodygyrojerkmagmean","fbodybodygyrojerkmagmeanfreq","angletbodyaccmeangravity","angletbodyaccjerkmeangravitymean","angletbodygyromeangravitymean","angletbodygyrojerkmeangravitymean","anglexgravitymean","angleygravitymean","anglezgravitymean"
"92","sitting",16,0.273941302571429,-0.0155269799285714,-0.105521912588571,0.839464714,0.212947021371429,0.276417431042857,0.0779038963571429,0.004670724222,-0.00611285425957143,-0.0371830822285714,-0.0797345645214286,0.0833752812157143,-0.0951635808,-0.0396410809285714,-0.0503883556285714,-0.979481668857143,-0.979481668857143,-0.989467178285714,-0.963565474,-0.994034710714286,-0.988682108428571,-0.974057855571429,-0.974665817,-0.0585153003971429,0.144625790198857,0.121635059074286,-0.990839607428571,-0.985238583714286,-0.987087721142857,0.194318820804286,-0.0105794955342857,0.03477278444,-0.987207904714286,-0.984141119142857,-0.976848134285714,0.0280636008338571,-0.159439066752857,0.0218168994742857,-0.974766466714286,0.207855626508571,-0.988773269428571,0.357920769852857,-0.979482820857143,-0.0230774093425714,-0.992390264285714,0.224975047905714,-0.000321402391857144,0.0256382561075714,0.02180281181,-0.0520481359642857,-0.630309218285714,-0.0662284828,-0.178206664085714
"93","standing",16,0.279566921625,-0.016593236445,-0.107835818025,0.965351492,-0.188504847375,-0.00557416876082625,0.074969980825,0.0122433312349875,-0.00137950299425,-0.026731653905,-0.067507120075,0.07168414632375,-0.0987605078625,-0.0417471753375,-0.051403918985,-0.972753287375,-0.972753287375,-0.985347620125,-0.968702956625,-0.989532103875,-0.99012181225,-0.961356141125,-0.97414624525,0.13780485515,0.06545831223625,0.09125639792625,-0.987771749375,-0.97586868,-0.9851113755,0.29614372759125,-0.03292309817125,0.055479501535,-0.970149628875,-0.983731873,-0.980862493125,-0.24681962557625,-0.1390560867165,0.05763026998875,-0.973186182375,0.17782530310375,-0.984151646,0.3290143599625,-0.975525565625,-0.16571391208,-0.98941848275,0.21289531030875,0.01721205718025,0.03469933958,-0.03700329040125,0.001785109175,-0.8334225635,0.212369686125,0.025601368792625
"94","walking",16,0.275475591956522,-0.0162246313188022,-0.11401848926087,0.951924002173913,-0.181393004565217,-0.0999012081826087,0.0629198220065217,-0.0044043744826087,-0.0173120957391304,-0.10448119236913,-0.0252702056695652,0.130357692634783,-0.0772650356738478,-0.0436363407608696,-0.0654967587043478,-0.236374037826087,-0.236374037826087,-0.229890842826087,-0.397509618695652,-0.573894005434783,-0.300847631304348,-0.144747655956522,-0.310235463043478,-0.298432686630435,0.156077088473913,0.269651380804348,-0.338667735217391,-0.201718639304348,-0.376439531086957,-0.260402023843478,-0.226372049,-0.193566420565217,-0.498731169347826,-0.559467740869565,-0.321138105434783,-0.0594905855506522,0.00939036097608696,-0.113532712530435,-0.325836736304348,0.232769819934783,-0.258985894130435,-0.00105656107826087,-0.538806465434783,0.136004757717391,-0.638021445,0.0782940576847826,0.0308383227173913,0.0603042667326087,0.201812883478261,-0.101989793478261,-0.801402359130435,0.207619036304348,0.0915218913478261
"95","walkingdownstairs",16,0.290990946818182,-0.0121827508022727,-0.112553251704545,0.956516351363636,-0.1180008485,0.07168239065,0.094706794,0.00164071983863636,-0.00429293453636364,-0.0636543405461364,-0.0708133416531818,0.0970959348090909,-0.0878991105295455,-0.0452301944329545,-0.0482088969409091,0.146992530454545,0.146992530454545,-0.126084513261364,-0.198009231725,-0.457983828181818,0.0722692450568182,-0.00945442746590909,-0.279620485340909,-0.469286833636364,0.00983591059545455,0.155007889909091,-0.113121042811364,-0.160420485295455,-0.355829669090909,-0.406808825909091,-0.405538116272727,-0.249736136363636,-0.203657003863636,-0.476313546590909,-0.171671215386364,-0.160385791840909,0.0985545079725,-0.0175127248931818,0.100843548970455,-0.0428801235681818,-0.0651882996590909,-0.0146780354590909,-0.375205474772727,-0.0288556324386364,-0.520821154318182,0.0653311731090909,-0.081657944,-0.0273205357272727,0.122201945909091,-0.0452174382795454,-0.855734164545455,0.164779227272727,-0.0288239441590909
"96","walkingupstairs",16,0.276167367307692,-0.0259718469346154,-0.119162032269231,0.939066316153846,-0.236312279615385,-0.0741632316859615,0.0770667649557692,-0.0199508241769231,0.00160353859615385,-0.0560469737346154,-0.0325865847903846,0.0858978315653846,-0.103377326567308,-0.0446763651209615,-0.0432170718442308,-0.141362189423077,-0.141362189423077,-0.429200619615385,-0.308814491625,-0.672726546346154,-0.302664193346154,-0.207890114057692,-0.466610855769231,-0.431929143173077,-0.188994873711538,-0.217859985980769,-0.378865327288462,-0.415269127115385,-0.626798483846154,-0.270894677575,-0.415693175384615,-0.415333389173077,-0.457913188269231,-0.612666133653846,-0.390410216538462,-0.178844285984615,-0.12394253165,-0.296338867346154,-0.270855726644231,-0.0122950185401923,-0.363186151538462,0.0550567025076923,-0.564498678461538,-0.1078988605775,-0.704446933653846,0.0627020543057692,0.0181298017115385,0.0194890950384615,-0.0465814065384615,0.0196118335903846,-0.760456138846154,0.246001274807692,0.0735304054461538
"97","laying",17,0.274269696282051,-0.0170911382166667,-0.107892868935897,-0.491893190897436,0.134800708974359,-0.00641320435897435,0.0769376257820513,0.00578916521089744,0.00586978261889744,-0.0171895669589744,-0.0970518782307692,0.0927105990769231,-0.103308920038462,-0.0358727456512821,-0.055028916475641,-0.95891738474359,-0.95891738474359,-0.978837047051282,-0.937485822307692,-0.978726778205128,-0.975363041153846,-0.959634037564103,-0.962270132820513,-0.325141075285897,-0.0680097069371795,0.240031398334615,-0.980642843974359,-0.978882723974359,-0.971124159871795,0.107200517048718,0.0069996200180641,0.0388153627384615,-0.94834563474359,-0.967298954230769,-0.963540329230769,-0.260948450012821,-0.347799188308974,0.129632698144487,-0.963266284615385,0.0497955090769231,-0.974351373717949,0.268912198739744,-0.946366739102564,-0.180986848585897,-0.972566915384615,0.018884335098718,0.0380656497666667,-0.0370738372641026,0.021730444974359,0.0579551499935897,0.604498487307692,-0.0197927797435897,0.0702674573076923
"98","sitting",17,0.276977629444444,-0.0185404441258333,-0.111517939555556,0.907331309166667,-0.112596728361111,0.135402566816667,0.0768671621527778,0.0148338232684722,0.000257854017638888,-0.0339018030166667,-0.0673943850555556,0.087025401375,-0.0953935055833333,-0.0408007786402778,-0.0579015362166667,-0.955789708611111,-0.955789708611111,-0.973274366805556,-0.955175567083333,-0.981213159305556,-0.979820142638889,-0.946351650416667,-0.952226786666667,-0.0155481277013889,-0.0192655570097222,-0.00273826957083333,-0.976891804583333,-0.963054247083333,-0.972939551944444,0.147680902402778,-0.211341156344444,-0.0896276806138889,-0.973724326388889,-0.963117633611111,-0.954180279027778,0.0177422487072222,-0.320939754194444,-0.0574600312055556,-0.953928124027778,0.0291999772481944,-0.969178686666667,0.22911153675,-0.960297525,-0.137706077690278,-0.979465868888889,0.00249592740972222,0.0123677880686111,0.00766235295972222,-0.00447454344166667,-0.0153563357611111,-0.689362179583333,0.160675070619306,-0.0763153267916667
"99","standing",17,0.277795069113924,-0.0172635124672152,-0.106579385202532,0.948514848481013,-0.247656166582278,-0.0385830501632911,0.0753131601898734,0.00907363218518987,-0.00267810077607595,-0.0253281543540506,-0.0739001646962025,0.0865173111012658,-0.102248409070886,-0.0431364662518987,-0.0525896252375949,-0.92547165164557,-0.92547165164557,-0.959551987468354,-0.894242469620253,-0.959681019113924,-0.97251980164557,-0.893430392658228,-0.934503028481013,0.000355352684810127,-0.135430639068354,-0.126325359674684,-0.968513715189873,-0.93516897835443,-0.964751238734177,0.146890848677215,-0.350627823255696,-0.119606462673418,-0.880426103164557,-0.948160785316456,-0.926655192405063,-0.316450050358228,-0.35931164035443,-0.197616297073418,-0.929146479367089,-0.0886594278246835,-0.952727765189873,0.133307643270886,-0.909652436329114,-0.317383910594937,-0.958758576835443,-0.112442882634177,0.00760995031037975,0.0150505403316456,-0.0841160234303797,0.0690701331189873,-0.767174065189873,0.252996898481013,0.0484423398708861
"100","walking",17,0.280832142307692,-0.0146527309615385,-0.104822715779487,0.937660065128205,-0.225858543333333,-0.146871937589744,0.0936060484358974,0.0248108105564103,0.000137378266666665,-0.074962857125641,-0.0335232430230769,0.103017675974359,-0.101519776346154,-0.049630109648718,-0.0486737373333333,-0.245270941025641,-0.245270941025641,-0.31638831,-0.383461130205128,-0.572104272564103,-0.332670145384615,-0.157362239615385,-0.392427816923077,-0.340860078692308,-0.00868641174615385,-0.0113805199205128,-0.394293226153846,-0.283172036692308,-0.522957505641026,-0.337160695384615,-0.425288772384615,-0.339473520046154,-0.454264918974359,-0.528014782307692,-0.328239132307692,-0.0344657268282051,-0.127906504746154,-0.152745161974359,-0.391633224871795,0.150637922146154,-0.36921406025641,0.0912720489564103,-0.528349431282051,0.058845910305641,-0.615377858205128,-0.0419874149230769,-0.000303593282051293,-0.0919996506923077,0.025736163,-0.00407688597435897,-0.743833711282051,0.238137036923077,0.124216167923077
"101","walkingdownstairs",17,0.300412730652174,-0.0183801263978261,-0.1084913994,0.918025194782609,-0.209901517826087,-0.182212602717391,0.0807649938326087,0.0237730814891304,0.00238330676086956,-0.138979149915217,-0.00940034122802174,0.157576455847826,-0.036434599076087,-0.0681489427528261,-0.0679544268852174,0.0401971002369565,0.0401971002369565,-0.140466770445652,-0.134544208197826,-0.383418308913043,0.054157421576087,0.00786290034347826,-0.277558113804348,-0.367776070434783,0.0205601988352174,0.159691074278261,-0.0726426419326087,-0.149409497217391,-0.366503986673913,-0.314650699326087,-0.372803388478261,-0.131681424527174,-0.193705833195652,-0.27470032365,-0.189626098391304,-0.12683618403913,0.108746274384783,0.0209628234609783,0.156928612456522,0.0416745386182609,-0.0295887071130435,0.0977028383456522,-0.289672677334783,0.189754121637174,-0.405984423369565,0.0725367539813044,-0.104114120847826,-0.0162684425434783,0.298564999217391,-0.190554293913043,-0.723841824565217,0.228174394782609,0.150529689456522
"102","walkingupstairs",17,0.258757876296296,-0.0216471544407407,-0.123451623074074,0.833212324814815,-0.28908835962963,-0.337398858518519,0.0706746890833333,0.012716618025,0.0104550832574074,-0.119008935735185,0.0175312816566667,0.137715872161111,-0.0736286345333333,-0.0510132981888889,-0.0855739863666667,-0.203184322592593,-0.203184322592593,-0.46436813037037,-0.300804867688889,-0.67109666,-0.389690722407407,-0.25205071862963,-0.42093215462963,-0.420703776666667,-0.155639954575926,-0.226229843351852,-0.4485494,-0.426240111296296,-0.610339842407407,-0.31225960457963,-0.372892045981481,-0.371837901148148,-0.504397220925926,-0.559065186481482,-0.376855509259259,-0.137805348387222,-0.174790165969444,-0.38040942312037,-0.308708274814815,0.000166605866666666,-0.399087291296296,0.149901314638889,-0.590861086296296,-0.0510043332555556,-0.684819409074074,0.124986895251852,0.0642119632129629,0.0523464973407407,0.0979122007407407,-0.0725584365925926,-0.549608956666667,0.283448389074074,0.26302475537037
"103","laying",18,0.280592970877193,-0.0176598052315789,-0.108786578070175,-0.134832031403509,0.943017941403509,0.112620189964912,0.0766645337017544,0.0122193853629825,0.00277690502070175,-0.0191743840136842,-0.041559989822807,0.152019015929825,-0.102297501877193,-0.0412391429298246,-0.0666957489649123,-0.980621180175439,-0.980621180175439,-0.983330628421053,-0.952523752105263,-0.990641248245614,-0.983801365614035,-0.971403935438596,-0.973576812807018,-0.0637709766210526,0.251945472245614,0.22603584097193,-0.984884874385965,-0.973882496666667,-0.979564844210526,0.178104551486316,0.00344999603508772,0.0300169449866667,-0.97618747122807,-0.982640271929825,-0.961434420701754,0.00610819990350877,0.104942477754386,0.0963568933754386,-0.973994004561404,0.336010660578947,-0.976940774561403,0.29574789545614,-0.967093356491228,0.0406004062738596,-0.985978837192982,0.256034976912281,0.00275033849298246,0.00143538724210526,-0.0220259476017544,0.0529916131647368,0.345277759649123,-0.813130779824561,-0.0593468643842105
"104","sitting",18,0.276590197358491,-0.0149195616754717,-0.112840218339623,0.871963798301887,0.213716305739623,0.188531695981132,0.0761777324716981,-0.000213838552075472,0.00833400761716981,-0.0399984915849057,-0.0755284478679245,0.0761739419056604,-0.0948423481320755,-0.0392813049264151,-0.0505395462396226,-0.961970763773585,-0.961970763773585,-0.97935563509434,-0.951884472075472,-0.989519031132076,-0.981481454339623,-0.934503182830189,-0.972855110377359,-0.050340397354717,0.0967747743339623,0.243469786396226,-0.980831750377358,-0.967454617735849,-0.981124861320755,0.153320197518868,-0.0805058031716981,0.0755982625849057,-0.985106875471698,-0.98263664490566,-0.954453821132075,0.115678529336604,-0.102473210571698,-0.0459579465849057,-0.953066009056604,0.198648837339623,-0.975315331509434,0.192259107913208,-0.969799951132076,-0.0398966601509434,-0.987255972641509,0.159345366839623,-0.0117860105754717,-0.010568244054717,-0.00398002958490566,-0.0254148949339623,-0.663459875471698,-0.0686398358490566,-0.112035600849057
"105","standing",18,0.277715562765957,-0.0171990886595745,-0.108686630425532,0.956464535957447,-0.173082704680851,0.127198423404255,0.0760097721914894,0.0124130965551064,-0.00074591623212766,-0.0293141521489362,-0.0765465041914894,0.0810588216170213,-0.099519355893617,-0.0395992140851064,-0.0524732752340426,-0.984853836595745,-0.984853836595745,-0.989242377234043,-0.979978011489362,-0.993428183617021,-0.993808050638298,-0.968703072553191,-0.987669785531915,0.0890102416978723,0.0557408976489362,0.292390245638298,-0.992385450851064,-0.979287024255319,-0.988460788085106,0.312171839674468,-0.0305094144893617,0.120740566368085,-0.978301717234043,-0.994025488297872,-0.980762968085106,-0.129935993361702,0.11920123437234,-0.0212967788297872,-0.982255413617021,0.233078227234043,-0.988636595319149,0.333098929765957,-0.982576519787234,-0.0478486176276596,-0.992981019787234,0.223297408893617,-0.00231669177765958,-0.0139522134659574,0.0185935504468085,0.0126784429404255,-0.801986404255319,0.201762944893617,-0.0668709773829787
"106","walking",18,0.270857333376623,-0.0187838232231169,-0.106639390987013,0.930340013376623,-0.199681895844156,0.0206267520909091,0.0836090929233766,0.0031341265025974,0.00142071998584416,-0.0301255580506493,-0.0723088804519481,0.0769919392129156,-0.0894667891779221,-0.0518058860441558,-0.0418954740324675,-0.187373536341558,-0.187373536341558,-0.307504227741299,-0.327597298454026,-0.563823563636364,-0.361912693896104,0.0152085381524675,-0.485708316376623,-0.377827198428571,0.00833122988051948,0.066423198388052,-0.420095209090909,-0.165864569649351,-0.575414195454545,-0.358501077467532,-0.414198405441558,-0.146392518107792,-0.459415641623377,-0.505167979766234,-0.293390284688312,-0.186253989415584,-0.256072922805195,-0.212888994454545,-0.3657201989,0.12763021402913,-0.324622114558442,0.126607277997403,-0.553000123506494,-0.0300183622122078,-0.689683099350649,0.0905961538649351,0.0828846078181818,-0.0548705872844156,0.0346532261168831,-0.0031514918961039,-0.735417573246753,0.220238979220779,0.00857281445454545
"107","walkingdownstairs",18,0.28760791046875,-0.0182387955173437,-0.109135684359375,0.92596034125,-0.18618195765625,0.008726051640625,0.09308499465625,0.010583842771875,-0.0323913494515625,-0.127651608301562,-0.0342848999796875,0.0843519276390625,-0.029359783909375,-0.0572329984878125,-0.04641417514375,0.149620462248438,0.149620462248438,-0.047442185734375,-0.11454654989375,-0.46104111703125,0.07474415825625,0.121583335685938,-0.214431293682812,-0.33989690178125,-0.010628538221875,0.0571289882578125,-0.00906092511875,-0.0573102856953125,-0.359600310051563,-0.303213708953125,-0.392814739046875,-0.250523217796875,-0.2826897763125,-0.360254916515625,-0.176764656120313,-0.250381677140625,-0.132785715890625,-0.096071977889375,0.164008484414062,0.100581636348438,0.032331386175,0.0818092067651563,-0.337746748978125,-0.032626712290625,-0.513053681439062,0.081843493140625,-0.032057808203125,-0.00677869255625001,0.28443585359375,-0.196285596646875,-0.7472484628125,0.2116948434375,0.016849744546875
"108","walkingupstairs",18,0.264052974015152,-0.0300347402787879,-0.112941344348485,0.866656701515152,-0.317955703787879,-0.0134249877121212,0.0940941547609091,-0.00799971660575757,-0.0200268673469697,-0.00323651973227273,-0.0825430139787879,-0.0204154706828788,-0.0982651096424242,-0.0434418065363636,-0.0340651161780303,-0.0417073603939394,-0.0417073603939394,-0.388190963516667,-0.122362264575758,-0.658261824090909,-0.304968750090909,-0.0880969159848485,-0.380078604039394,-0.455746295384849,-0.189947524984848,-0.379896371651515,-0.403969391757576,-0.327161181930303,-0.627358478787879,-0.340576687833333,-0.421002719090909,-0.456024688348485,-0.439196981363636,-0.470303251787879,-0.351401983333333,-0.222938100439394,-0.482011794319697,-0.215793317212121,-0.273184326516667,-0.0229360249393939,-0.369016959393939,0.111535256363636,-0.486073378636364,-0.307136617636364,-0.705001291212121,0.0753142578969697,-0.00780279542424243,-0.0928089903575758,-0.115839839,-0.00539140075757576,-0.6077698,0.303876221666667,0.0340749518484849
"109","laying",19,0.288780434788732,-0.0168134637450704,-0.10992714315493,-0.349121036760563,0.799033062394366,0.598619628169014,0.0733122900450704,0.0116948195794366,0.00267040884070423,-0.0257854812535211,-0.0772164966126761,0.127413086873239,-0.100995487,-0.0382916545760563,-0.0653183172957746,-0.984809196901408,-0.984809196901408,-0.991904057183099,-0.970526613380282,-0.996227990140845,-0.984695987887324,-0.986856641830986,-0.987406822112676,-0.0998959110070422,0.309401754074648,0.324543141394366,-0.991120513380282,-0.988214824929577,-0.990446671267606,0.134454181110986,0.124473677104225,0.161002141595775,-0.990124496760563,-0.991291341267606,-0.973151551690141,0.224304936887324,0.0273252300549296,0.240142017252113,-0.983624244225352,0.412116563014085,-0.992413714929577,0.479601410802817,-0.980520513802817,0.22190910371831,-0.996082071126761,0.40693615,-0.0102465229802817,-0.0117334157073239,-0.0562300716014085,-0.00229197305070422,0.503078638028169,-0.565347499014085,-0.432050757464789
"110","sitting",19,0.2771799775,-0.016630680375,-0.1104118192,0.891563755166667,0.1556594569,0.286256063666667,0.0745438102516667,0.00598531404666667,0.003167700952,-0.0379271112333333,-0.0755797672133333,0.0580495969166667,-0.0953636995833333,-0.040001843485,-0.047000897695,-0.978017021833333,-0.978017021833333,-0.990719807666667,-0.962377332166667,-0.995392308166667,-0.991093963666667,-0.969609501666667,-0.975623030833333,-0.02866874131,0.107609317655,0.210335313366667,-0.993445760166667,-0.983883193,-0.988470241,0.277955332916667,0.0277396724596667,0.11719232372,-0.988393569,-0.990329245333333,-0.9739335945,0.0698387733133333,-0.173147233958333,-0.0194301189816667,-0.973346531833333,0.250970927783333,-0.990093703833333,0.33623279745,-0.980269425833333,-0.0696604205566667,-0.995063049,0.3077908781325,0.0203556366216667,0.00583557285,0.00135533348666667,-0.0535719711003333,-0.671099939833333,-0.0233932289533333,-0.181737384166667
"111","standing",19,0.277965065846154,-0.0172605869061538,-0.108659067476923,0.974508732,-0.05848715356,0.0316145849747692,0.0753052530307692,0.0115104978664615,0.000332894985246154,-0.0276075573307692,-0.0721060679123077,0.0827583768461538,-0.0988701505538462,-0.0405110578461538,-0.0544926306307692,-0.984745318923077,-0.984745318923077,-0.990785419538462,-0.980657340461539,-0.992144698923077,-0.995024039692308,-0.973345770461538,-0.984096024769231,0.128678489443077,0.00473420032492308,0.174524531548,-0.993736906,-0.983194980615385,-0.988541579384615,0.303254910076923,-0.0558737239646154,0.148596745,-0.974485449538462,-0.991586674,-0.983654714461538,-0.105103421435385,-0.149854192615385,-0.0235538798892308,-0.984548094769231,0.179958311861538,-0.989793892615385,0.388020547984615,-0.980879722923077,-0.0723347010092308,-0.991672052,0.219867066,-0.0148216215286154,0.0217420439907692,0.0303103782472308,0.0185604180769231,-0.923515760769231,0.123792900830769,-0.000327698463076923
"112","walking",19,0.275521834714286,-0.0173638322774286,-0.105643119542857,0.952761121714286,-0.164672480142857,0.0113910955714286,0.0833857957571429,0.0240338637,-0.00589127806857143,-0.0429762695287143,-0.0607869683752857,0.0954677282257143,-0.0960532211698572,-0.05111083792,-0.0500763623442857,-0.10434846847,-0.10434846847,-0.247075078042857,-0.264106587228571,-0.504916956857143,-0.175522539933571,-0.0494360817542857,-0.284756117285714,-0.346630819314286,0.137702741,0.0863537311957143,-0.260420713028571,-0.14745734201,-0.412494393428571,-0.262027529105714,-0.217801208042857,-0.0844123647671429,-0.386356168,-0.393004701285714,-0.305440184871429,0.0894083881828571,-0.278976213514286,-0.0316317877507143,-0.260059460428571,0.103021193769714,-0.1873585244,0.0344374886299571,-0.439730807142857,0.0199258903582857,-0.601721384,0.0310194024414286,0.0433669295285714,-0.01177521442,-0.010934101,-0.00554553174285714,-0.817848464857143,0.196511906571429,0.0136372769057143
"113","walkingdownstairs",19,0.293152272456522,-0.0197014789130435,-0.101633169967391,0.931954008913043,-0.154011375869565,-0.00250828232608696,0.0766457688826087,0.00819249801956522,-0.0167862262195652,-0.129346559478261,-0.0194084371413043,0.115717668671739,-0.036032279826087,-0.073186065,-0.0540857541652174,0.139215324152174,0.139215324152174,-0.0739502728043478,-0.0563181396956522,-0.422901598173913,0.109706166372174,0.118461589521739,-0.26399337926087,-0.408109387608696,0.102010156830435,0.0841377337847826,-0.00886154003260869,-0.0153628011956522,-0.377208881673913,-0.279143253130435,-0.276336407847826,-0.12096273893913,-0.073192650426087,-0.313934414326087,-0.18465830378913,-0.131023656406739,-0.261855534043478,-0.0505315348052174,0.17624121436087,0.0350031546065217,0.030387463818913,0.0504248957,-0.267515315717391,-0.0207986845434783,-0.478978888478261,0.119729678441304,-0.1164420995,0.000339123565217395,0.251227354918043,-0.153648611536957,-0.806407159347826,0.190249080652174,0.0230801258913043
"114","walkingupstairs",19,0.267431994166667,-0.02957365458,-0.132330986214583,0.8884375425,-0.274351899375,-0.100146511520833,0.0952420172904167,0.00994863547291666,-0.0102360731041667,-0.0490268256041667,-0.0562936775270833,0.10045336569375,-0.104526439189583,-0.0336776856375,-0.0690562140208333,-0.0702169153729167,-0.0702169153729167,-0.347368569375,-0.0764087861041667,-0.600469050208333,-0.178478068083333,-0.17442886195,-0.343881367708333,-0.41329043275,-0.114835703597917,-0.37899374925,-0.259029260666667,-0.363104664375,-0.594494665208333,-0.280152802854167,-0.382397248333333,-0.4114714451875,-0.30332198020625,-0.440556402916667,-0.305123045125,-0.231338377039583,-0.466263937375,-0.264186293583333,-0.171625351425,-0.0518071334375,-0.2548643490625,0.0992621308875,-0.430030780416667,-0.2299852324375,-0.666297261041667,0.0741621276041667,0.0309720328729167,-0.0475381026458333,-0.0988845484166667,0.0277796122354167,-0.681445788333333,0.274089007291667,0.0927860033916667
"115","laying",20,0.233275439803922,-0.0113424652490196,-0.0868333315509804,-0.145483631627451,0.48539692745098,0.83656291,0.098140384845098,-0.00831507059607843,-0.0323601505045098,0.00505221181607843,-0.153423807745098,0.149124058235294,-0.105446637019608,-0.0372677398193922,-0.0566171868039216,-0.905978250196078,-0.905978250196078,-0.972576392941176,-0.904665418431373,-0.975621183137255,-0.933936178235294,-0.930366906078431,-0.927882307058824,-0.442950364647059,-0.149752054909804,0.0313442249705882,-0.972010709215686,-0.969342124313725,-0.968593195686275,-0.158599091641176,-0.231153333607843,-0.0887922483196078,-0.949959040588235,-0.938087898235294,-0.949107162941176,-0.236882321219608,-0.277833948752941,0.023333252745098,-0.899463668843137,-0.131771172645098,-0.96798859627451,0.175722996629412,-0.930151731176471,-0.190837039343137,-0.966455343137255,0.121643800647059,0.017729670654902,0.0116599807576471,0.0458760838431373,0.0230340470960784,0.349115950039216,-0.277020596862745,-0.68876681
"116","sitting",20,0.279990577037037,-0.00870565463888889,-0.100401490425926,0.939038759814815,-0.0364533962277778,-0.0945970534814815,0.0741878844074074,-0.00436185985848148,-0.0105744513096296,-0.0440403326851852,-0.0713478280925926,0.0928523607037037,-0.0921614578888889,-0.0434577295055556,-0.0520121608148148,-0.944197943703704,-0.944197943703704,-0.976521006111111,-0.942756369259259,-0.988317606666667,-0.976456609259259,-0.932644766111111,-0.944126078888889,-0.145044030516667,-0.0904275272388889,-0.0357959046777778,-0.981566649444444,-0.968951769814815,-0.97275196962963,0.00357106024444444,-0.232143578944444,-0.149511316833333,-0.978577117592593,-0.969806729814815,-0.957020858888889,-0.107487047964444,-0.34128282392963,-0.0834989971537037,-0.940589853333333,0.015368050237037,-0.972985342962963,0.19841410045,-0.963320540555556,-0.171970730796296,-0.987324239259259,0.0740675933385185,0.0276023255666667,0.014669054387037,0.00323595271481481,-0.0595805713703704,-0.804409417777778,0.108708410814815,0.0892149622222222
"117","standing",20,0.280601986385542,-0.0151678130048193,-0.10373516407759,0.898911124457831,-0.211961045301205,-0.215144150216867,0.0738536947579518,0.00506448893839759,-0.0069779590023012,-0.0222697708349398,-0.0592183391879518,0.0767552765542169,-0.100941234120482,-0.0446597243518072,-0.050882195103494,-0.947880215421687,-0.947880215421687,-0.975831713493976,-0.946913697108434,-0.978348749879518,-0.976771983975904,-0.94066052373494,-0.949774608674699,-0.178124421483133,-0.118920361268675,0.0268810627590361,-0.980736922650602,-0.967774011566265,-0.971519810120482,0.0826833481903615,-0.219455811443374,-0.032748008646988,-0.957921899277108,-0.958715454096386,-0.956542515421687,-0.278689245041205,-0.270211077614458,-0.183798281821687,-0.952467814939759,-0.0242709341204819,-0.973388571204819,0.230927226528916,-0.94999110313253,-0.193303938618072,-0.973667672650602,0.0086935757686747,0.00522681035843374,0.0173142915614458,-0.0840847343385542,0.0328035130385542,-0.661082584698795,0.228114875180723,0.173850712183735
"118","walking",20,0.271959598644068,-0.0217785380966102,-0.106756369135593,0.802973961525424,-0.270314822881356,-0.422495268474576,0.0720877913452542,0.024116023559322,0.0199723036949153,-0.00347655062271186,-0.0829682847966102,0.0513222717627119,-0.110656054802153,-0.0438969529084746,-0.0388825919508475,-0.144404671779661,-0.144404671779661,-0.377293155084746,-0.137208741864407,-0.519895046779661,-0.421498172542373,-0.174601844847458,-0.177366434042373,-0.358804611016949,-0.143666881322034,-0.175528830052542,-0.472360616779661,-0.376766600508475,-0.415899179152542,-0.255900962474576,-0.363463832288136,-0.323114421728814,-0.508595851864407,-0.215894949525424,-0.212925759152542,-0.159441618728814,-0.420295651864407,-0.36097030020339,-0.373516771016949,-0.0368327907423729,-0.431591453389831,0.164708200554237,-0.311386449661017,-0.0398346768694915,-0.591036936101695,0.200917234084746,0.0594629443644068,0.00846107225254238,-0.0667097349779661,0.0667402088518644,-0.497783361864407,0.269740565084746,0.325065094745763
